Index,Núm. 135,Miércoles 7 de junio de 2023,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Supl. N.,Pág. 31
0,Descripción concepto,EJERCICIO,NUMERO DE RECIBO NIF,,IMPORTEPRINCIPAL,,,
1,IMPTO VEHICULOS T. MECANICA,2021,28580 B80112709,,"296,6",,,
2,IMPTO VEHICULOS T. MECANICA,2020,713220 B85727436,,"237,28",,,
3,IMPTO VEHICULOS T. MECANICA,2021,713220 B85727436,,"237,28",,,
4,IMPTO VEHICULOS T. MECANICA,2021,708925 B81746653,,"296,6",,,
5,IMPTO VEHICULOS T. MECANICA,2021,52647 B81746653,,"141,29",,,
6,IMPTO VEHICULOS T. MECANICA,2021,718290 B81746653,,"141,29",,,
7,IMPTO VEHICULOS T. MECANICA,2021,737944 B81746653,,"296,6",,,
8,IMPTO VEHICULOS T. MECANICA,2021,737207 B81746653,,"296,6",,,
9,IMPTO VEHICULOS T. MECANICA,2020,627661 B81158529,,"60,58",,,
10,IMPTO VEHICULOS T. MECANICA,2020,310967 B81158529,,"84,56",,,
11,IMPTO VEHICULOS T. MECANICA,2020,644536 B81158529,,"166,6",,,
12,IMPTO VEHICULOS T. MECANICA,2020,123680 B81158529,,"141,29",,,
13,IMPTO VEHICULOS T. MECANICA,2020,638691 B81158529,,"84,56",,,
14,IMPTO VEHICULOS T. MECANICA,2020,631177 B81158529,,"84,56",,,
15,IMPTO VEHICULOS T. MECANICA,2020,309653 B81158529,,"84,56",,,
16,IMPTO VEHICULOS T. MECANICA,2021,309653 B81158529,,"84,56",,,
17,IMPTO VEHICULOS T. MECANICA,2021,123680 B81158529,,"141,29",,,
18,IMPTO VEHICULOS T. MECANICA,2021,631177 B81158529,,"84,56",,,
19,IMPTO VEHICULOS T. MECANICA,2021,310967 B81158529,,"84,56",,,
20,IMPTO VEHICULOS T. MECANICA,2021,644536 B81158529,,"166,6",,,
21,IMPTO VEHICULOS T. MECANICA,2021,627661 B81158529,,"60,58",,,
22,IMPTO VEHICULOS T. MECANICA,2021,638691 B81158529,,"84,56",,,
23,IMPTO VEHICULOS T. MECANICA,2020,666241 B85499416,,"66,93",,,
24,IMPTO VEHICULOS T. MECANICA,2020,729302 B85499416,,"141,29",,,
25,IMPTO VEHICULOS T. MECANICA,2020,729301 B85499416,,"141,29",,,
26,IMPTO VEHICULOS T. MECANICA,2021,729301 B85499416,,"141,29",,,
27,cve: BOE-N-2023-aa29f2501122be9bca3d7ba8908906287fc51256,,,,,,,
28,Verificable enI MhtPtpTsO://w VwEwH.bIoCeU.eLsOS T. MECANICA,2021,666241 B85499416,,"66,93",,,
29,IMPTO VEHICULOS T. MECANICA,2021,729302 B85499416,,"141,29",,,
30,IMPTO VEHICULOS T. MECANICA,2020,26936 A78547916,,"66,93",,,
31,IMPTO VEHICULOS T. MECANICA,2021,26936 A78547916,,"66,93",,,
32,IMPTO VEHICULOS T. MECANICA,2020,1536 B78547916,,"141,29",,,
33,IMPTO VEHICULOS T. MECANICA,2021,1536 B78547916,,"141,29",,,
34,IMPTO VEHICULOS T. MECANICA,2020,255551 A28994309,,"141,29",,,
35,IMPTO VEHICULOS T. MECANICA,2020,226662 A28994309,,"141,29",,,
36,IMPTO VEHICULOS T. MECANICA,2021,255551 A28994309,,"141,29",,,
37,IMPTO VEHICULOS T. MECANICA,2021,226662 A28994309,,"141,29",,,
38,IMPTO VEHICULOS T. MECANICA,2020,623793 B84336916,,"84,56",,,
39,IMPTO VEHICULOS T. MECANICA,2020,324352 B84336916,,"166,6",,,
